category,oem,part_number,DWPD,form_factor,capacity,mfr_part_number,part_description,interface,part_specification,part_url,store
ssd,"SAMSUNG ELECTRONICS CO.,LTD",MZWL61T6HFLT-00AW7,3,"2.5"" (U.2)",1600 GB,MZWL61T6HFLT-00AW7,"Samsung NVMe SSD PM9D5a Series MZWL61T6HFLT-00AW7 (1.6TB, 2.5inch)",Gen5 x4,"{'Model': ['Samsung NVMe SSD PM9D5a Series MZWL61T6HFLT-00AW7 (1.6TB, 2.5inch)'], 'Partner Name': ['SAMSUNG ELECTRONICS CO.,LTD'], 'Device Type': ['NVMe'], 'Vendor Id': ['NVMe'], 'Endurance': ['8760 TBW'], 'Performance Class': ['Class F: 100,000-349,999 Writes Per Second'], 'Endurance Class': ['Endurance Class D >=7300 TBW'], 'Flash Technology': ['TLC'], 'DWPD': [3], 'Interface Speed': ['Gen5 x4'], 'Capacity': ['1600 GB'], 'Form Factor': ['2.5"" (U.2)'], 'VID': ['144d'], 'DID': ['a900'], 'SVID': ['144d'], 'SSID': ['a80b'], 'Product Id': ['MZWL61T6HFLT-00AW7'], 'Series': ['PM9D5a'], 'Part Number': ['MZWL61T6HFLT-00AW7']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=63800&persona=live&column=partnerName&order=asc&redirectFrom=Samsung%20NVMe%20SSD%20PM9D5a%20Series%20MZWL61T6HFLT-00AW7%20%281.6TB%2C%202.5inch%29,VMware
ssd,"SAMSUNG ELECTRONICS CO.,LTD",MZILS1T6HEJH0D3,3,"2.5""",1600 GB,MZILS1T6HEJH-000D3,"Samsung SAS SSD PM1635a Series MZILS1T6HEJH-000D3(1600GB, 2.5-inch)",12 Gbps,"{'Model': ['Samsung SAS SSD PM1635a Series MZILS1T6HEJH-000D3(1600GB, 2.5-inch)'], 'Partner Name': ['SAMSUNG ELECTRONICS CO.,LTD'], 'Device Type': ['SAS'], 'Vendor Id': ['Samsung'], 'Endurance': ['8760 TBW'], 'Performance Class': ['Class E: 30,000-99,999 Writes Per Second'], 'Endurance Class': ['Endurance Class D >=7300 TBW'], 'Flash Technology': ['TLC'], 'DWPD': [3], 'Interface Speed': ['12 Gbps'], 'Capacity': ['1600 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['MZILS1T6HEJH0D3'], 'Series': ['PM1635a'], 'Part Number': ['MZILS1T6HEJH-000D3']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=40950&persona=live&column=partnerName&order=asc&redirectFrom=Samsung%20SAS%20SSD%20PM1635a%20Series%20MZILS1T6HEJH-000D3%281600GB%2C%202.5-inch%29,VMware
ssd,"SAMSUNG ELECTRONICS CO.,LTD",MZWL615THBLF-00AW7,1,"2.5"" (U.2)",15360 GB,MZWL615THBLF-00AW7,"Samsung NVMe SSD PM9D3a Series MZWL615THBLF-00AW7 (15.36TB, 2.5-inch)",Gen5 x4,"{'Model': ['Samsung NVMe SSD PM9D3a Series\xa0MZWL615THBLF-00AW7 (15.36TB, 2.5-inch)'], 'Partner Name': ['SAMSUNG ELECTRONICS CO.,LTD'], 'Device Type': ['NVMe'], 'Vendor Id': ['NVMe'], 'Endurance': ['28032 TBW'], 'Performance Class': ['Class G: 350,000+ Writes Per Second'], 'Endurance Class': ['Endurance Class D >=7300 TBW'], 'Flash Technology': ['TLC'], 'DWPD': [1], 'Interface Speed': ['Gen5 x4'], 'Capacity': ['15360 GB'], 'Form Factor': ['2.5"" (U.2)'], 'VID': ['144d'], 'DID': ['a900'], 'SVID': ['144d'], 'SSID': ['a806'], 'Product Id': ['MZWL615THBLF-00AW7'], 'Series': ['PM9D3a'], 'Part Number': ['MZWL615THBLF-00AW7'], 'Note(s)': [""Please refer to “<a href='https://kb.vmware.com/s/article/87346”'>https://kb.vmware.com/s/article/87346”</a> for more details""]}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=63795&persona=live&column=partnerName&order=asc&redirectFrom=Samsung%20NVMe%20SSD%20PM9D3a%20Series%C2%A0MZWL615THBLF-00AW7%20%2815.36TB%2C%202.5-inch%29,VMware
ssd,"SAMSUNG ELECTRONICS CO.,LTD",MZILS800HEHP0D3,3,"2.5""",800 GB,MZILS800HEHP-000D3,"Samsung SAS SSD PM1635a Series MZILS800HEHP-000D3(800GB, 2.5-inch)",12 Gbps,"{'Model': ['Samsung SAS SSD PM1635a Series MZILS800HEHP-000D3(800GB, 2.5-inch)'], 'Partner Name': ['SAMSUNG ELECTRONICS CO.,LTD'], 'Device Type': ['SAS'], 'Vendor Id': ['Samsung'], 'Endurance': ['4380 TBW'], 'Performance Class': ['Class E: 30,000-99,999 Writes Per Second'], 'Endurance Class': ['Endurance Class C >=3504 TBW'], 'Flash Technology': ['TLC'], 'DWPD': [3], 'Interface Speed': ['12 Gbps'], 'Capacity': ['800 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['MZILS800HEHP0D3'], 'Series': ['PM1635a'], 'Part Number': ['MZILS800HEHP-000D3']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=40949&persona=live&column=partnerName&order=asc&redirectFrom=Samsung%20SAS%20SSD%20PM1635a%20Series%20MZILS800HEHP-000D3%28800GB%2C%202.5-inch%29,VMware
ssd,"SAMSUNG ELECTRONICS CO.,LTD",MZILS400HEGR0D3,3,"2.5""",400 GB,MZILS400HEGR-000D3,"Samsung SAS SSD PM1635a Series MZILS400HEGR-000D3(400GB, 2.5-inch)",12 Gbps,"{'Model': ['Samsung SAS SSD PM1635a Series MZILS400HEGR-000D3(400GB, 2.5-inch)'], 'Partner Name': ['SAMSUNG ELECTRONICS CO.,LTD'], 'Device Type': ['SAS'], 'Vendor Id': ['Samsung'], 'Endurance': ['2190 TBW'], 'Performance Class': ['Class E: 30,000-99,999 Writes Per Second'], 'Endurance Class': ['Endurance Class B >=1825 TBW'], 'Flash Technology': ['TLC'], 'DWPD': [3], 'Interface Speed': ['12 Gbps'], 'Capacity': ['400 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['MZILS400HEGR0D3'], 'Series': ['PM1635a'], 'Part Number': ['MZILS400HEGR-000D3']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=40948&persona=live&column=partnerName&order=asc&redirectFrom=Samsung%20SAS%20SSD%20PM1635a%20Series%20MZILS400HEGR-000D3%28400GB%2C%202.5-inch%29,VMware
ssd,"SAMSUNG ELECTRONICS CO.,LTD",MZWL6960HFJA-00B07,1,"2.5"" (U.2)",960 GB,MZWL6960HFJA-00B07,"Samsung NVMe SSD PM9D3a Series MZWL6960HFJA-00B07(960GB, 2.5-inch)",Gen4 x4,"{'Model': ['Samsung NVMe SSD PM9D3a Series MZWL6960HFJA-00B07(960GB, 2.5-inch)'], 'Partner Name': ['SAMSUNG ELECTRONICS CO.,LTD'], 'Device Type': ['NVMe'], 'Vendor Id': ['NVMe'], 'Endurance': ['1752 TBW'], 'Performance Class': ['Class E: 30,000-99,999 Writes Per Second'], 'Endurance Class': ['Endurance Class A >=365 TBW'], 'Flash Technology': ['TLC'], 'DWPD': [1], 'Interface Speed': ['Gen4 x4'], 'Capacity': ['960 GB'], 'Form Factor': ['2.5"" (U.2)'], 'VID': ['144D'], 'DID': ['A80E'], 'SVID': ['144D'], 'SSID': ['AA99'], 'Product Id': ['MZWL6960HFJA-00B07'], 'Series': ['PM9D3a'], 'Part Number': ['MZWL6960HFJA-00B07'], 'Note(s)': [""Please refer to “<a href='https://kb.vmware.com/s/article/87346”'>https://kb.vmware.com/s/article/87346”</a> for more details""]}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=63808&persona=live&column=partnerName&order=asc&redirectFrom=Samsung%20NVMe%20SSD%20PM9D3a%20Series%20MZWL6960HFJA-00B07%28960GB%2C%202.5-inch%29,VMware
ssd,"SAMSUNG ELECTRONICS CO.,LTD",MZILS3T8HMLH0D3,1,"2.5""",3840 GB,MZILS3T8HMLH-000D3,"Samsung SAS SSD PM1633a Series MZILS3T8HMLH-000D3(3840GB, 2.5-inch)",12 Gbps,"{'Model': ['Samsung SAS SSD PM1633a Series MZILS3T8HMLH-000D3(3840GB, 2.5-inch)'], 'Partner Name': ['SAMSUNG ELECTRONICS CO.,LTD'], 'Device Type': ['SAS'], 'Vendor Id': ['Samsung '], 'Endurance': ['7008 TBW'], 'Performance Class': ['Class D: 20,000-29,999 Writes Per Second'], 'Endurance Class': ['Endurance Class C >=3504 TBW'], 'Flash Technology': ['TLC'], 'DWPD': [1], 'Interface Speed': ['12 Gbps'], 'Capacity': ['3840 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['MZILS3T8HMLH0D3'], 'Series': ['PM1633a'], 'Part Number': ['MZILS3T8HMLH-000D3']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=40943&persona=live&column=partnerName&order=asc&redirectFrom=Samsung%20SAS%20SSD%20PM1633a%20Series%20MZILS3T8HMLH-000D3%283840GB%2C%202.5-inch%29,VMware
ssd,"SAMSUNG ELECTRONICS CO.,LTD",MZILS1T9HEJH0D3,1,"2.5""",1920 GB,MZILS1T9HEJH-000D3,"Samsung SAS SSD PM1633a Series MZILS1T9HEJH-000D3(1920GB, 2.5-inch)",12 Gbps,"{'Model': ['Samsung SAS SSD PM1633a Series MZILS1T9HEJH-000D3(1920GB, 2.5-inch)'], 'Partner Name': ['SAMSUNG ELECTRONICS CO.,LTD'], 'Device Type': ['SAS'], 'Vendor Id': ['Samsung'], 'Endurance': ['3504 TBW'], 'Performance Class': ['Class E: 30,000-99,999 Writes Per Second'], 'Endurance Class': ['Endurance Class C >=3504 TBW'], 'Flash Technology': ['TLC'], 'DWPD': [1], 'Interface Speed': ['12 Gbps'], 'Capacity': ['1920 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['MZILS1T9HEJH0D3'], 'Series': ['PM1633a'], 'Part Number': ['MZILS1T9HEJH-000D3']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=40942&persona=live&column=partnerName&order=asc&redirectFrom=Samsung%20SAS%20SSD%20PM1633a%20Series%20MZILS1T9HEJH-000D3%281920GB%2C%202.5-inch%29,VMware
ssd,"SAMSUNG ELECTRONICS CO.,LTD",MZILS960HEHP0D3,1,"2.5""",960 GB,MZILS960HEHP-000D3,"Samsung SAS SSD PM1633a Series MZILS960HEHP-000D3(960GB, 2.5-inch)",12 Gbps,"{'Model': ['Samsung SAS SSD PM1633a Series MZILS960HEHP-000D3(960GB, 2.5-inch)'], 'Partner Name': ['SAMSUNG ELECTRONICS CO.,LTD'], 'Device Type': ['SAS'], 'Vendor Id': ['Samsung'], 'Endurance': ['1752 TBW'], 'Performance Class': ['Class E: 30,000-99,999 Writes Per Second'], 'Endurance Class': ['Endurance Class A >=365 TBW'], 'Flash Technology': ['TLC'], 'DWPD': [1], 'Interface Speed': ['12 Gbps'], 'Capacity': ['960 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['MZILS960HEHP0D3'], 'Series': ['PM1633a'], 'Part Number': ['MZILS960HEHP-000D3']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=40941&persona=live&column=partnerName&order=asc&redirectFrom=Samsung%20SAS%20SSD%20PM1633a%20Series%20MZILS960HEHP-000D3%28960GB%2C%202.5-inch%29,VMware
ssd,"SAMSUNG ELECTRONICS CO.,LTD",MZILS480HEGR0D3,1,"2.5""",480 GB,MZILS480HEGR-000D3,"Samsung SAS SSD PM1633a Series MZILS480HEGR-000D3(480GB, 2.5-inch)",12 Gbps,"{'Model': ['Samsung SAS SSD PM1633a Series MZILS480HEGR-000D3(480GB, 2.5-inch)'], 'Partner Name': ['SAMSUNG ELECTRONICS CO.,LTD'], 'Device Type': ['SAS'], 'Vendor Id': ['Samsung'], 'Endurance': ['876 TBW'], 'Performance Class': ['Class C: 10,000-19,999 Writes Per Second'], 'Endurance Class': ['Endurance Class A >=365 TBW'], 'Flash Technology': ['TLC'], 'DWPD': [1], 'Interface Speed': ['12 Gbps'], 'Capacity': ['480 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['MZILS480HEGR0D3'], 'Series': ['PM1633a'], 'Part Number': ['MZILS480HEGR-000D3']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=40940&persona=live&column=partnerName&order=asc&redirectFrom=Samsung%20SAS%20SSD%20PM1633a%20Series%20MZILS480HEGR-000D3%28480GB%2C%202.5-inch%29,VMware
ssd,"SAMSUNG ELECTRONICS CO.,LTD",MZ1LB3T8HMLA-00007,0.8,M.2,3840 GB,MZ1LB3T8HMLA-00007,"Samsung NVMe SSD PM983 Series (3.84TB, M.2)",Gen3 x4,"{'Model': ['Samsung NVMe SSD PM983 Series (3.84TB, M.2)'], 'Partner Name': ['SAMSUNG ELECTRONICS CO.,LTD'], 'Device Type': ['NVMe'], 'Vendor Id': ['NVMe'], 'Endurance': ['5466 TBW'], 'Performance Class': ['Class E: 30,000-99,999 Writes Per Second'], 'Endurance Class': ['Endurance Class C >=3504 TBW'], 'Flash Technology': ['TLC'], 'DWPD': [0.8], 'Interface Speed': ['Gen3 x4'], 'Capacity': ['3840 GB'], 'Form Factor': ['M.2'], 'VID': ['144d'], 'DID': ['a808'], 'SVID': ['144d'], 'SSID': ['a801'], 'Product Id': ['MZ1LB3T8HMLA-00007'], 'Series': ['PM983'], 'Part Number': ['MZ1LB3T8HMLA-00007']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=45925&persona=live&column=partnerName&order=asc&redirectFrom=Samsung%20NVMe%20SSD%20PM983%20Series%20%283.84TB%2C%20M.2%29,VMware
ssd,"SAMSUNG ELECTRONICS CO.,LTD",MZ1LB1T9HALS-00007,0.8,M.2,1920 GB,MZ1LB1T9HALS-00007,"Samsung NVMe SSD PM983 Series (1.92TB, M.2)",Gen3 x4,"{'Model': ['Samsung NVMe SSD PM983 Series (1.92TB, M.2)'], 'Partner Name': ['SAMSUNG ELECTRONICS CO.,LTD'], 'Device Type': ['NVMe'], 'Vendor Id': ['NVMe'], 'Endurance': ['2733 TBW'], 'Performance Class': ['Class E: 30,000-99,999 Writes Per Second'], 'Endurance Class': ['Endurance Class B >=1825 TBW'], 'Flash Technology': ['TLC'], 'DWPD': [0.8], 'Interface Speed': ['Gen3 x4'], 'Capacity': ['1920 GB'], 'Form Factor': ['M.2'], 'VID': ['144d'], 'DID': ['a808'], 'SVID': ['144d'], 'SSID': ['a801'], 'Product Id': ['MZ1LB1T9HALS-00007'], 'Series': ['PM983'], 'Part Number': ['MZ1LB1T9HALS-00007']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=45924&persona=live&column=partnerName&order=asc&redirectFrom=Samsung%20NVMe%20SSD%20PM983%20Series%20%281.92TB%2C%20M.2%29,VMware
ssd,"SAMSUNG ELECTRONICS CO.,LTD",SAMSUNG PM863,10,"2.5""",1600 GB,MZ7KM1T6HMJP-000D3,"Samsung SATA SSD SM865a Series MZ7KM1T6HMJP-000D3 (1.6TB, 2.5-inch)",6 Gbps,"{'Model': ['Samsung SATA SSD SM865a Series MZ7KM1T6HMJP-000D3 (1.6TB, 2.5-inch)'], 'Partner Name': ['SAMSUNG ELECTRONICS CO.,LTD'], 'Device Type': ['SATA'], 'Vendor Id': ['ATA'], 'Endurance': ['28672 TBW'], 'Performance Class': ['Class E: 30,000-99,999 Writes Per Second'], 'Endurance Class': ['Endurance Class D >=7300 TBW'], 'Flash Technology': ['TLC'], 'DWPD': [10], 'Interface Speed': ['6 Gbps'], 'Capacity': ['1600 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['SAMSUNG PM863'], 'Series': ['SM865a'], 'Part Number': ['MZ7KM1T6HMJP-000D3']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=40892&persona=live&column=partnerName&order=asc&redirectFrom=Samsung%20SATA%20SSD%20SM865a%20Series%20MZ7KM1T6HMJP-000D3%20%281.6TB%2C%202.5-inch%29,VMware
ssd,"SAMSUNG ELECTRONICS CO.,LTD",SAMSUNG PM863,10,"2.5""",800 GB,MZ7KM800HMJP-000D3,"Samsung SATA SSD SM865a Series MZ7KM800HMJP-000D3 (800GB, 2.5-inch)",6 Gbps,"{'Model': ['Samsung SATA SSD SM865a Series MZ7KM800HMJP-000D3 (800GB, 2.5-inch)'], 'Partner Name': ['SAMSUNG ELECTRONICS CO.,LTD'], 'Device Type': ['SATA'], 'Vendor Id': ['ATA'], 'Endurance': ['14336 TBW'], 'Performance Class': ['Class E: 30,000-99,999 Writes Per Second'], 'Endurance Class': ['Endurance Class D >=7300 TBW'], 'Flash Technology': ['TLC'], 'DWPD': [10], 'Interface Speed': ['6 Gbps'], 'Capacity': ['800 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['SAMSUNG PM863'], 'Series': ['SM865a'], 'Part Number': ['MZ7KM800HMJP-000D3']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=40891&persona=live&column=partnerName&order=asc&redirectFrom=Samsung%20SATA%20SSD%20SM865a%20Series%20MZ7KM800HMJP-000D3%20%28800GB%2C%202.5-inch%29,VMware
ssd,"SAMSUNG ELECTRONICS CO.,LTD",MZ1LB960HAJQ-00007,0.8,M.2,960 GB,MZ1LB960HAJQ-00007,"Samsung NVMe SSD PM983 Series (960GB, M.2)",Gen3 x4,"{'Model': ['Samsung NVMe SSD PM983 Series (960GB, M.2)'], 'Partner Name': ['SAMSUNG ELECTRONICS CO.,LTD'], 'Device Type': ['NVMe'], 'Vendor Id': ['NVMe'], 'Endurance': ['1366 TBW'], 'Performance Class': ['Class E: 30,000-99,999 Writes Per Second'], 'Endurance Class': ['Endurance Class A >=365 TBW'], 'Flash Technology': ['TLC'], 'DWPD': [0.8], 'Interface Speed': ['Gen3 x4'], 'Capacity': ['960 GB'], 'Form Factor': ['M.2'], 'VID': ['144d'], 'DID': ['a808'], 'SVID': ['144d'], 'SSID': ['a801'], 'Product Id': ['MZ1LB960HAJQ-00007'], 'Series': ['PM983'], 'Part Number': ['MZ1LB960HAJQ-00007']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=45923&persona=live&column=partnerName&order=asc&redirectFrom=Samsung%20NVMe%20SSD%20PM983%20Series%20%28960GB%2C%20M.2%29,VMware
ssd,"SAMSUNG ELECTRONICS CO.,LTD",SAMSUNG PM863,10,"2.5""",400 GB,MZ7KM400HMHQ-000D3,"Samsung SATA SSD SM865a Series MZ7KM400HMHQ-000D3 (400GB, 2.5-inch)",6 Gbps,"{'Model': ['Samsung SATA SSD SM865a Series MZ7KM400HMHQ-000D3 (400GB, 2.5-inch)'], 'Partner Name': ['SAMSUNG ELECTRONICS CO.,LTD'], 'Device Type': ['SATA'], 'Vendor Id': ['ATA'], 'Endurance': ['7300 TBW'], 'Performance Class': ['Class E: 30,000-99,999 Writes Per Second'], 'Endurance Class': ['Endurance Class D >=7300 TBW'], 'Flash Technology': ['TLC'], 'DWPD': [10], 'Interface Speed': ['6 Gbps'], 'Capacity': ['400 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['SAMSUNG PM863'], 'Series': ['SM865a'], 'Part Number': ['MZ7KM400HMHQ-000D3']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=40890&persona=live&column=partnerName&order=asc&redirectFrom=Samsung%20SATA%20SSD%20SM865a%20Series%20MZ7KM400HMHQ-000D3%20%28400GB%2C%202.5-inch%29,VMware
ssd,"SAMSUNG ELECTRONICS CO.,LTD",SAMSUNG PM863,10,"2.5""",200 GB,MZ7KM200HMHQ-000D3,"Samsung SATA SSD SM865a Series MZ7KM200HMHQ-000D3 (200GB, 2.5-inch)",6 Gbps,"{'Model': ['Samsung SATA SSD SM865a Series MZ7KM200HMHQ-000D3 (200GB, 2.5-inch)'], 'Partner Name': ['SAMSUNG ELECTRONICS CO.,LTD'], 'Device Type': ['SATA'], 'Vendor Id': ['ATA'], 'Endurance': ['3650 TBW'], 'Performance Class': ['Class D: 20,000-29,999 Writes Per Second'], 'Endurance Class': ['Endurance Class C >=3504 TBW'], 'Flash Technology': ['TLC'], 'DWPD': [10], 'Interface Speed': ['6 Gbps'], 'Capacity': ['200 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['SAMSUNG PM863'], 'Series': ['SM865a'], 'Part Number': ['MZ7KM200HMHQ-000D3']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=40889&persona=live&column=partnerName&order=asc&redirectFrom=Samsung%20SATA%20SSD%20SM865a%20Series%20MZ7KM200HMHQ-000D3%20%28200GB%2C%202.5-inch%29,VMware
ssd,"SAMSUNG ELECTRONICS CO.,LTD",MZILG15THBLA-00A07,1,"2.5""",15360 GB,MZILG15THBLA-00A07,"Samsung SAS SSD PM1653 Series MZILG15THBLA-00A07 (15.36TB, 2.5-inch)",24 Gbps,"{'Model': ['Samsung SAS SSD PM1653 Series MZILG15THBLA-00A07 (15.36TB, 2.5-inch)'], 'Partner Name': ['SAMSUNG ELECTRONICS CO.,LTD'], 'Device Type': ['SAS'], 'Vendor Id': ['Samsung'], 'Endurance': ['28032 TBW'], 'Performance Class': ['Class F: 100,000-349,999 Writes Per Second'], 'Endurance Class': ['Endurance Class D >=7300 TBW'], 'Flash Technology': ['TLC'], 'DWPD': [1], 'Interface Speed': ['24 Gbps'], 'Capacity': ['15360 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['MZILG15THBLA-00A07'], 'Series': ['PM1653'], 'Part Number': ['MZILG15THBLA-00A07'], 'Note(s)': [""Please refer to <a href='https://kb.vmware.com/s/article/87346'>https://kb.vmware.com/s/article/87346</a> for more details""]}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=52929&persona=live&column=partnerName&order=asc&redirectFrom=Samsung%20SAS%20SSD%20PM1653%20Series%20MZILG15THBLA-00A07%20%2815.36TB%2C%202.5-inch%29,VMware
ssd,"SAMSUNG ELECTRONICS CO.,LTD",MZILG7T6HBLA-00A07,1,"2.5""",7680 GB,MZILG7T6HBLA-00A07,"Samsung SAS SSD PM1653 Series MZILG7T6HBLA-00A07 (7.68TB, 2.5-inch)",24 Gbps,"{'Model': ['Samsung SAS SSD PM1653 Series MZILG7T6HBLA-00A07 (7.68TB, 2.5-inch)'], 'Partner Name': ['SAMSUNG ELECTRONICS CO.,LTD'], 'Device Type': ['SAS'], 'Vendor Id': ['Samsung'], 'Endurance': ['14016 TBW'], 'Performance Class': ['Class F: 100,000-349,999 Writes Per Second'], 'Endurance Class': ['Endurance Class D >=7300 TBW'], 'Flash Technology': ['TLC'], 'DWPD': [1], 'Interface Speed': ['24 Gbps'], 'Capacity': ['7680 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['MZILG7T6HBLA-00A07'], 'Series': ['PM1653'], 'Part Number': ['MZILG7T6HBLA-00A07']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=52928&persona=live&column=partnerName&order=asc&redirectFrom=Samsung%20SAS%20SSD%20PM1653%20Series%20MZILG7T6HBLA-00A07%20%287.68TB%2C%202.5-inch%29,VMware
ssd,"SAMSUNG ELECTRONICS CO.,LTD",MZILG3T8HCLS-00A07,1,"2.5""",3840 GB,MZILG3T8HCLS-00A07,"Samsung SAS SSD PM1653 Series MZILG3T8HCLS-00A07 (3.84TB, 2.5-inch)",24 Gbps,"{'Model': ['Samsung SAS SSD PM1653 Series MZILG3T8HCLS-00A07 (3.84TB, 2.5-inch)'], 'Partner Name': ['SAMSUNG ELECTRONICS CO.,LTD'], 'Device Type': ['SAS'], 'Vendor Id': ['Samsung'], 'Endurance': ['7008 TBW'], 'Performance Class': ['Class F: 100,000-349,999 Writes Per Second'], 'Endurance Class': ['Endurance Class C >=3504 TBW'], 'Flash Technology': ['TLC'], 'DWPD': [1], 'Interface Speed': ['24 Gbps'], 'Capacity': ['3840 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['MZILG3T8HCLS-00A07'], 'Series': ['PM1653'], 'Part Number': ['MZILG3T8HCLS-00A07']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=52927&persona=live&column=partnerName&order=asc&redirectFrom=Samsung%20SAS%20SSD%20PM1653%20Series%20MZILG3T8HCLS-00A07%20%283.84TB%2C%202.5-inch%29,VMware
ssd,"SAMSUNG ELECTRONICS CO.,LTD",MZILG1T9HCJR-00A07,1,"2.5""",1920 GB,MZILG1T9HCJR-00A07,"Samsung SAS SSD PM1653 Series MZILG1T9HCJR-00A07 (1.92TB, 2.5-inch)",24 Gbps,"{'Model': ['Samsung SAS SSD PM1653 Series MZILG1T9HCJR-00A07 (1.92TB, 2.5-inch)'], 'Partner Name': ['SAMSUNG ELECTRONICS CO.,LTD'], 'Device Type': ['SAS'], 'Vendor Id': ['Samsung'], 'Endurance': ['3504 TBW'], 'Performance Class': ['Class E: 30,000-99,999 Writes Per Second'], 'Endurance Class': ['Endurance Class C >=3504 TBW'], 'Flash Technology': ['TLC'], 'DWPD': [1], 'Interface Speed': ['24 Gbps'], 'Capacity': ['1920 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['MZILG1T9HCJR-00A07'], 'Series': ['PM1653'], 'Part Number': ['MZILG1T9HCJR-00A07']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=52926&persona=live&column=partnerName&order=asc&redirectFrom=Samsung%20SAS%20SSD%20PM1653%20Series%20MZILG1T9HCJR-00A07%20%281.92TB%2C%202.5-inch%29,VMware
ssd,"SAMSUNG ELECTRONICS CO.,LTD",MZILG960HCHQ-00A07,1,"2.5""",960 GB,MZILG960HCHQ-00A07,"Samsung SAS SSD PM1653 Series MZILG960HCHQ-00A07 (960GB, 2.5-inch)",24 Gbps,"{'Model': ['Samsung SAS SSD PM1653 Series MZILG960HCHQ-00A07 (960GB, 2.5-inch)'], 'Partner Name': ['SAMSUNG ELECTRONICS CO.,LTD'], 'Device Type': ['SAS'], 'Vendor Id': ['Samsung'], 'Endurance': ['1752 TBW'], 'Performance Class': ['Class E: 30,000-99,999 Writes Per Second'], 'Endurance Class': ['Endurance Class A >=365 TBW'], 'Flash Technology': ['TLC'], 'DWPD': [1], 'Interface Speed': ['24 Gbps'], 'Capacity': ['960 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['MZILG960HCHQ-00A07'], 'Series': ['PM1653'], 'Part Number': ['MZILG960HCHQ-00A07']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=52925&persona=live&column=partnerName&order=asc&redirectFrom=Samsung%20SAS%20SSD%20PM1653%20Series%20MZILG960HCHQ-00A07%20%28960GB%2C%202.5-inch%29,VMware
ssd,"SAMSUNG ELECTRONICS CO.,LTD",SAMSUNG PM863,4,"2.5""",1920 GB,MZ7KM1T9HMJP-000D3,"Samsung SATA SSD SM863a Series MZ7KM1T9HMJP-000D3 (1.92TB, 2.5-inch)",6 Gbps,"{'Model': ['Samsung SATA SSD SM863a Series MZ7KM1T9HMJP-000D3 (1.92TB, 2.5-inch)'], 'Partner Name': ['SAMSUNG ELECTRONICS CO.,LTD'], 'Device Type': ['SATA'], 'Vendor Id': ['ATA'], 'Endurance': ['10512 TBW'], 'Performance Class': ['Class D: 20,000-29,999 Writes Per Second'], 'Endurance Class': ['Endurance Class D >=7300 TBW'], 'Flash Technology': ['TLC'], 'DWPD': [4], 'Interface Speed': ['6 Gbps'], 'Capacity': ['1920 GB'], 'Form Factor': ['2.5""'], 'Product Id': ['SAMSUNG PM863'], 'Series': ['SM863a'], 'Part Number': ['MZ7KM1T9HMJP-000D3']}",https://compatibilityguide.broadcom.com/detail?program=ssd&productId=40883&persona=live&column=partnerName&order=asc&redirectFrom=Samsung%20SATA%20SSD%20SM863a%20Series%20MZ7KM1T9HMJP-000D3%20%281.92TB%2C%202.5-inch%29,VMware
